prefecture,municipality,url,system_type,kaigiroku_tenant
兵庫県,赤穂市議会,http://www.kensakusystem.jp/ako/index.html,kensakusystem,
兵庫県,西脇市議会,http://www.kensakusystem.jp/nishiwaki/index.html,kensakusystem,
兵庫県,宝塚市議会,http://takarazuka.gijiroku.com/voices/g07v_search.asp,gijiroku_com,
兵庫県,宝塚市議会,http://takarazuka.gijiroku.com/voices2/,gijiroku_com,
兵庫県,三木市議会,https://ssp.kaigiroku.net/tenant/miki/MinuteSearch.html,kaigiroku_ssp,miki
兵庫県,高砂市議会,http://www.kensakusystem.jp/takasago/index.html,kensakusystem,
兵庫県,川西市議会,https://ssp.kaigiroku.net/tenant/kawanishi/SpMinuteSearch.html,kaigiroku_ssp,kawanishi
兵庫県,小野市議会,http://www.kensakusystem.jp/ono-c/index.html,kensakusystem,
兵庫県,三田市議会,https://ssp.kaigiroku.net/tenant/sanda/MinuteSearch.html,kaigiroku_ssp,sanda
兵庫県,加西市議会,https://ssp.kaigiroku.net/tenant/kasai/SpMinuteSearch.html,kaigiroku_ssp,kasai
兵庫県,丹波篠山市議会,http://kensaku.sasayama.jp/,other,
兵庫県,養父市議会,http://www.db-search.com/yabu-c/index.php/,dbsr,
兵庫県,丹波市議会,http://www.kensakusystem.jp/tamba/index.html,kensakusystem,
兵庫県,南あわじ市議会,http://kaigiroku.city.minamiawaji.hyogo.jp/minamiawaji/index.html,other,
兵庫県,朝来市議会,https://www.voicetechno.net/MinutesSystem/Asago/,other,
兵庫県,淡路市議会,http://www.kensakusystem.jp/awaji/index.html,kensakusystem,
兵庫県,宍粟市議会,http://www.kensakusystem.jp/shiso/index.html,kensakusystem,
兵庫県,加東市議会,https://ssp.kaigiroku.net/tenant/kato/MinuteSearch.html,kaigiroku_ssp,kato
兵庫県,たつの市議会,http://www.kensakusystem.jp/tatsuno/index.html,kensakusystem,
兵庫県,猪名川町議会,http://www.kensakusystem.jp/inagawa/index.html,kensakusystem,
兵庫県,多可町議会,https://ssp.kaigiroku.net/tenant/taka/MinuteSearch.html,kaigiroku_ssp,taka
兵庫県,稲美町議会,http://www.kensakusystem.jp/inami/index.html,kensakusystem,
兵庫県,播磨町議会,http://www.kensakusystem.jp/harima/index.html,kensakusystem,
兵庫県,市川町議会,http://www.kensakusystem.jp/ichikawa/index.html,kensakusystem,
兵庫県,上郡町議会,http://www.kensakusystem.jp/kamigori/index.html,kensakusystem,
奈良県,奈良県議会,https://ssp.kaigiroku.net/tenant/prefnara/SpMinuteSearch.html,kaigiroku_ssp,prefnara
奈良県,奈良市議会,https://ssp.kaigiroku.net/tenant/narashi/SpMinuteSearch.html,kaigiroku_ssp,narashi
奈良県,大和高田市議会,http://www.city.yamatotakada.nara.dbsr.jp/index.php/,dbsr,
奈良県,大和郡山市議会,https://ssp.kaigiroku.net/tenant/yamatokoriyama/SpMinuteSearch.html,kaigiroku_ssp,yamatokoriyama
奈良県,橿原市議会,https://www.city.kashihara.nara.dbsr.jp/index.php/,dbsr,
奈良県,桜井市議会,http://www.db-search.com/sakurai-c/index.php/,dbsr,
奈良県,御所市議会,https://ssp.kaigiroku.net/tenant/gose/SpMinuteSearch.html,kaigiroku_ssp,gose
奈良県,生駒市議会,http://www.city.ikoma.nara.dbsr.jp/index.php/,dbsr,
奈良県,香芝市議会,https://ssp.kaigiroku.net/tenant/kashiba/MinuteSearch.html,kaigiroku_ssp,kashiba
奈良県,葛城市議会,http://www.city.katsuragi.nara.dbsr.jp/index.php/,dbsr,
奈良県,宇陀市議会,http://www.kensakusystem.jp/uda/index.html,kensakusystem,
奈良県,田原本町議会,https://ssp.kaigiroku.net/tenant/tawaramoto/SpMinuteSearch.html,kaigiroku_ssp,tawaramoto
奈良県,王寺町議会,https://ssp.kaigiroku.net/tenant/oji/SpMinuteSearch.html,kaigiroku_ssp,oji
奈良県,広陵町議会,http://www.kensakusystem.jp/koryo/index.html,kensakusystem,
和歌山県,和歌山県議会,https://www.pref.wakayama.lg.jp/gijiroku/d00203238.html,other,
和歌山県,和歌山市議会,https://ssp.kaigiroku.net/tenant/wakayama/SpMinuteSearch.html,kaigiroku_ssp,wakayama
和歌山県,海南市議会,https://ssp.kaigiroku.net/tenant/kainan/SpMinuteSearch.html,kaigiroku_ssp,kainan
和歌山県,御坊市議会,https://ssp.kaigiroku.net/tenant/gobo/SpMinuteSearch.html,kaigiroku_ssp,gobo
和歌山県,田辺市議会,http://www.kensakusystem.jp/tanabe/index.html,kensakusystem,
和歌山県,新宮市議会,https://ssp.kaigiroku.net/tenant/shingu/SpMinuteSearch.html,kaigiroku_ssp,shingu
和歌山県,紀美野町議会,http://www.kensakusystem.jp/kimino/index.html,kensakusystem,
和歌山県,高野町議会,http://www.kensakusystem.jp/koya/index.html,kensakusystem,
和歌山県,印南町議会,https://ssp.kaigiroku.net/tenant/inami/SpMinuteSearch.html,kaigiroku_ssp,inami
鳥取県,鳥取県議会,http://www.db-search.com/tottori/index.php/,dbsr,
鳥取県,鳥取市議会,http://www.db-search.com/tottori-c/index.php/,dbsr,
鳥取県,米子市議会,https://gikai.city.yonago.lg.jp/yonago/,other,
鳥取県,倉吉市議会,https://www.kensakusystem.jp/kurayoshi/index.html,kensakusystem,
鳥取県,境港市議会,http://www.kensakusystem.jp/sakaiminato/index.html,kensakusystem,
鳥取県,岩美町議会,https://ssp.kaigiroku.net/tenant/iwami/MinuteSearch.html,kaigiroku_ssp,iwami
鳥取県,八頭町議会,https://www.kensakusystem.jp/yazu-s/index.html,kensakusystem,
鳥取県,湯梨浜町議会,http://www.kensakusystem.jp/yurihama/index.html,kensakusystem,
鳥取県,琴浦町議会,http://www.kensakusystem.jp/kotoura/index.html,kensakusystem,
鳥取県,北栄町議会,http://www.kensakusystem.jp/hokuei/index.html,kensakusystem,
鳥取県,伯耆町議会,http://www.kensakusystem.jp/houki/index.html,kensakusystem,
島根県,島根県議会,https://www.pref.shimane.dbsr.jp/index.php/,dbsr,
島根県,松江市議会,https://ssp.kaigiroku.net/tenant/matsue/MinuteSearch.html,kaigiroku_ssp,matsue
島根県,浜田市議会,https://ssp.kaigiroku.net/tenant/hamada/MinuteSearch.html,kaigiroku_ssp,hamada
島根県,出雲市議会,http://www.kensakusystem.jp/izumo-c/index.html,kensakusystem,
島根県,出雲市議会,http://www.kensakusystem.jp/izumo/index.html,kensakusystem,
島根県,益田市議会,https://ssp.kaigiroku.net/tenant/masuda/MinuteSearch.html,kaigiroku_ssp,masuda
島根県,大田市議会,http://www.kensakusystem.jp/ohda/index.html,kensakusystem,
島根県,安来市議会,https://ssp.kaigiroku.net/tenant/yasugi/MinuteSearch.html,kaigiroku_ssp,yasugi
島根県,江津市議会,https://ssp.kaigiroku.net/tenant/gotsu/MinuteSearch.html,kaigiroku_ssp,gotsu
島根県,雲南市議会,http://www.kensakusystem.jp/unnan/index.html,kensakusystem,
島根県,奥出雲町議会,http://www.kensakusystem.jp/okuizumo/index.html,kensakusystem,
岡山県,岡山県議会,https://ssp.kaigiroku.net/tenant/prefokayama/MinuteSearch.html,kaigiroku_ssp,prefokayama
岡山県,岡山市議会,https://ssp.kaigiroku.net/tenant/okayama/MinuteSearch.html,kaigiroku_ssp,okayama
岡山県,倉敷市議会,https://ssp.kaigiroku.net/tenant/kurashiki/MinuteSearch.html,kaigiroku_ssp,kurashiki
岡山県,津山市議会,https://ssp.kaigiroku.net/tenant/tsuyama/MinuteSearch.html,kaigiroku_ssp,tsuyama
岡山県,玉野市議会,https://ssp.kaigiroku.net/tenant/tamano/MinuteSearch.html,kaigiroku_ssp,tamano
岡山県,笠岡市議会,https://ssp.kaigiroku.net/tenant/kasaoka/MinuteSearch.html,kaigiroku_ssp,kasaoka
岡山県,井原市議会,https://ssp.kaigiroku.net/tenant/ibara/MinuteSearch.html,kaigiroku_ssp,ibara
岡山県,総社市議会,https://ssp.kaigiroku.net/tenant/soja/MinuteSearch.html,kaigiroku_ssp,soja
岡山県,高梁市議会,https://ssp.kaigiroku.net/tenant/takahashi/MinuteSearch.html,kaigiroku_ssp,takahashi
岡山県,新見市議会,http://www.city.niimi.okayama.dbsr.jp/index.php/,dbsr,
岡山県,備前市議会,https://ssp.kaigiroku.net/tenant/bizen/MinuteSearch.html,kaigiroku_ssp,bizen
岡山県,瀬戸内市議会,https://ssp.kaigiroku.net/tenant/setouchi/MinuteSearch.html,kaigiroku_ssp,setouchi
岡山県,赤磐市議会,https://ssp.kaigiroku.net/tenant/akaiwa/MinuteSearch.html,kaigiroku_ssp,akaiwa
岡山県,真庭市議会,https://ssp.kaigiroku.net/tenant/maniwa/MinuteSearch.html,kaigiroku_ssp,maniwa
岡山県,浅口市議会,https://ssp.kaigiroku.net/tenant/asakuchi/MinuteSearch.html,kaigiroku_ssp,asakuchi
岡山県,早島町議会,https://ssp.kaigiroku.net/tenant/hayashima/MinuteSearch.html,kaigiroku_ssp,hayashima
岡山県,里庄町議会,https://ssp.kaigiroku.net/tenant/satosho/MinuteSearch.html,kaigiroku_ssp,satosho
岡山県,鏡野町議会,https://ssp.kaigiroku.net/tenant/kagamino/MinuteSearch.html,kaigiroku_ssp,kagamino
岡山県,美咲町議会,https://ssp.kaigiroku.net/tenant/misaki/MinuteSearch.html,kaigiroku_ssp,misaki
広島県,広島県議会,http://www.pref.hiroshima.dbsr.jp/index.php/,dbsr,
広島県,広島市議会,http://gikai.city.hiroshima.jp/voices/g08v_search.asp,other,
広島県,呉市議会,https://ssp.kaigiroku.net/tenant/kure/MinuteSearch.html,kaigiroku_ssp,kure
広島県,三原市議会,https://ssp.kaigiroku.net/tenant/mihara/MinuteSearch.html,kaigiroku_ssp,mihara
広島県,尾道市議会,https://ssp.kaigiroku.net/tenant/onomichi/MinuteSearch.html,kaigiroku_ssp,onomichi
広島県,福山市議会,https://ssp.kaigiroku.net/tenant/fukuyama/MinuteSearch.html,kaigiroku_ssp,fukuyama
広島県,庄原市議会,https://ssp.kaigiroku.net/tenant/shobara/SpMinuteSearch.html,kaigiroku_ssp,shobara
広島県,東広島市議会,https://ssp.kaigiroku.net/tenant/higashihiroshima/MinuteSearch.html,kaigiroku_ssp,higashihiroshima
広島県,東広島市議会,https://ssp.kaigiroku.net/tenant/higashihiroshima/SpMinuteSearch.html,kaigiroku_ssp,higashihiroshima
広島県,廿日市市議会,http://www.city.hatsukaichi.hiroshima.dbsr.jp/index.php/,dbsr,
広島県,神石高原町議会,https://ssp.kaigiroku.net/tenant/jinsekikougen/MinuteSearch.html,kaigiroku_ssp,jinsekikougen
山口県,山口県議会,https://ssp.kaigiroku.net/tenant/prefyamaguchi/MinuteSearch.html,kaigiroku_ssp,prefyamaguchi
山口県,下関市議会,https://ssp.kaigiroku.net/tenant/shimonoseki/MinuteSearch.html,kaigiroku_ssp,shimonoseki
山口県,宇部市議会,https://ssp.kaigiroku.net/tenant/ube/MinuteSearch.html,kaigiroku_ssp,ube
山口県,山口市議会,http://www.db-search.com/yamaguchi-c/index.php/,dbsr,
山口県,萩市議会,https://ssp.kaigiroku.net/tenant/hagi/MinuteSearch.html,kaigiroku_ssp,hagi
山口県,防府市議会,https://ssp.kaigiroku.net/tenant/hofu/MinuteSearch.html,kaigiroku_ssp,hofu
山口県,下松市議会,https://ssp.kaigiroku.net/tenant/kudamatsu/MinuteSearch.html,kaigiroku_ssp,kudamatsu
山口県,岩国市議会,https://ssp.kaigiroku.net/tenant/iwakuni/MinuteSearch.html,kaigiroku_ssp,iwakuni
山口県,光市議会,https://www.city.hikari.yamaguchi.dbsr.jp/index.php/,dbsr,
山口県,長門市議会,https://ssp.kaigiroku.net/tenant/nagato/MinuteSearch.html,kaigiroku_ssp,nagato
山口県,柳井市議会,https://ssp.kaigiroku.net/tenant/yanai/MinuteSearch.html,kaigiroku_ssp,yanai
山口県,周南市議会,https://ssp.kaigiroku.net/tenant/shunan/MinuteSearch.html,kaigiroku_ssp,shunan
山口県,山陽小野田市議会,https://ssp.kaigiroku.net/tenant/sanyoonoda/MinuteSearch.html,kaigiroku_ssp,sanyoonoda
徳島県,徳島県議会,https://ssp.kaigiroku.net/tenant/tokushimapref/MinuteSearch.html,kaigiroku_ssp,tokushimapref
徳島県,徳島市議会,http://voices.city.tokushima.tokushima.jp/voices/index2.html,other,
徳島県,鳴門市議会,https://ssp.kaigiroku.net/tenant/naruto/MinuteSearch.html,kaigiroku_ssp,naruto
徳島県,小松島市議会,http://www.db-search.com/komatsushima-c/index.php/,dbsr,
徳島県,阿南市議会,https://ssp.kaigiroku.net/tenant/anan/MinuteSearch.html,kaigiroku_ssp,anan
徳島県,吉野川市議会,http://www2.city.yoshinogawa.lg.jp/e_service/proceeding/index.asp,other,
徳島県,三好市議会,https://ssp.kaigiroku.net/tenant/tmiyoshi/MinuteSearch.html,kaigiroku_ssp,tmiyoshi
徳島県,石井町議会,https://ssp.kaigiroku.net/tenant/ishii/MinuteSearch.html,kaigiroku_ssp,ishii
徳島県,那賀町議会,https://ssp.kaigiroku.net/tenant/naka/SpMinuteSearch.html,kaigiroku_ssp,naka
香川県,香川県議会,http://www.db-search.com/kagawa/index.php/,dbsr,
香川県,高松市議会,https://ssp.kaigiroku.net/tenant/takamatsu/SpMinuteSearch.html,kaigiroku_ssp,takamatsu
香川県,丸亀市議会,https://ssp.kaigiroku.net/tenant/marugame/MinuteSearch.html,kaigiroku_ssp,marugame
香川県,坂出市議会,https://ssp.kaigiroku.net/tenant/sakaide/MinuteSearch.html,kaigiroku_ssp,sakaide
香川県,善通寺市議会,https://ssp.kaigiroku.net/tenant/zentsuji/MinuteSearch.html,kaigiroku_ssp,zentsuji
香川県,観音寺市議会,https://ssp.kaigiroku.net/tenant/kanonji/MinuteSearch.html,kaigiroku_ssp,kanonji
香川県,さぬき市議会,https://www.city.sanuki.kagawa.dbsr.jp/index.php/,dbsr,
香川県,東かがわ市議会,https://www.city.higashikagawa.kagawa.dbsr.jp/index.php/,dbsr,
香川県,三豊市議会,http://www.db-search.com/mitoyo-c/index.php/,dbsr,
香川県,琴平町議会,http://www.kensakusystem.jp/kotohira/index.html,kensakusystem,
愛媛県,愛媛県議会,https://www.kensakusystem.jp/ehime/index.html,kensakusystem,
愛媛県,松山市議会,https://ssp.kaigiroku.net/tenant/matsuyama/MinuteSearch.html,kaigiroku_ssp,matsuyama
愛媛県,今治市議会,https://www.city.imabari.ehime.dbsr.jp/index.php/,dbsr,
愛媛県,宇和島市議会,https://ssp.kaigiroku.net/tenant/uwajima/SpMinuteSearch.html,kaigiroku_ssp,uwajima
愛媛県,西条市議会,https://ssp.kaigiroku.net/tenant/saijo/SpMinuteSearch.html,kaigiroku_ssp,saijo
愛媛県,伊予市議会,https://ssp.kaigiroku.net/tenant/iyo/MinuteSearch.html,kaigiroku_ssp,iyo
愛媛県,四国中央市  議会,https://ssp.kaigiroku.net/tenant/shikokuchuo/MinuteSearch.html,kaigiroku_ssp,shikokuchuo
愛媛県,東温市議会,https://ssp.kaigiroku.net/tenant/toon/SpMinuteSearch.html,kaigiroku_ssp,toon
愛媛県,愛南町議会,http://www.kensakusystem.jp/ainan/index.html,kensakusystem,
高知県,高知県議会,https://ssp.kaigiroku.net/tenant/prefkochi/SpMinuteSearch.html,kaigiroku_ssp,prefkochi
高知県,高知市議会,https://ssp.kaigiroku.net/tenant/kochi/SpMinuteSearch.html,kaigiroku_ssp,kochi
高知県,南国市議会,https://www.city.nankoku.lg.jp/gijiroku/giji_search.php?hdnKatugi=999999,other,
高知県,土佐市議会,https://ssp.kaigiroku.net/tenant/tosa/SpMinuteSearch.html,kaigiroku_ssp,tosa
高知県,四万十市議会,https://ssp.kaigiroku.net/tenant/shimanto/MinuteSearch.html,kaigiroku_ssp,shimanto
高知県,香南市議会,http://www.db-search.com/kochi-konan-c/index.php/,dbsr,
高知県,いの町議会,https://ssp.kaigiroku.net/tenant/ino/SpMinuteSearch.html,kaigiroku_ssp,ino
福岡県,福岡県議会,http://www.pref.fukuoka.dbsr.jp/index.php/,dbsr,
福岡県,北九州市議会,https://ssp.kaigiroku.net/tenant/kitakyushu/MinuteSearch.html,kaigiroku_ssp,kitakyushu
福岡県,北九州市議会,https://ssp.kaigiroku.net/tenant/kitakyushu/SpMinuteSearch.html,kaigiroku_ssp,kitakyushu
福岡県,福岡市議会,http://www.city.fukuoka.fukuoka.dbsr.jp/index.php/,dbsr,
福岡県,大牟田市議会,https://ssp.kaigiroku.net/tenant/omuta/SpMinuteSearch.html,kaigiroku_ssp,omuta
福岡県,久留米市議会,http://www.kensakusystem.jp/kurume/index.html,kensakusystem,
福岡県,直方市議会,http://www.kensakusystem.jp/nogata/index.html,kensakusystem,
福岡県,田川市議会,http://www.kensakusystem.jp/tagawa/index.html,kensakusystem,
福岡県,筑後市議会,https://ssp.kaigiroku.net/tenant/chikugo/MinuteSearch.html,kaigiroku_ssp,chikugo
福岡県,筑後市議会,https://ssp.kaigiroku.net/tenant/chikugo/SpMinuteSearch.html,kaigiroku_ssp,chikugo
福岡県,行橋市議会,https://ssp.kaigiroku.net/tenant/yukuhashi/MinuteSearch.html,kaigiroku_ssp,yukuhashi
福岡県,小郡市議会,https://ssp.kaigiroku.net/tenant/ogori/SpMinuteSearch.html,kaigiroku_ssp,ogori
福岡県,筑紫野市議会,http://www.city.chikushino.fukuoka.dbsr.jp/index.php/,dbsr,
福岡県,春日市議会,http://www.city.kasuga.fukuoka.dbsr.jp/index.php/,dbsr,
福岡県,大野城市議会,http://www.city.onojo.fukuoka.dbsr.jp/index.php/,dbsr,
福岡県,宗像市議会,http://www.city.munakata.fukuoka.dbsr.jp/index.php/,dbsr,
福岡県,古賀市議会,http://www.db-search.com/koga-c/index.php/,dbsr,
福岡県,福津市議会,https://ssp.kaigiroku.net/tenant/fukutsu/MinuteSearch.html,kaigiroku_ssp,fukutsu
福岡県,福津市議会,https://ssp.kaigiroku.net/tenant/fukutsu/SpMinuteSearch.html,kaigiroku_ssp,fukutsu
福岡県,宮若市議会,http://www.db-search.com/miyawaka-c/index.php/,dbsr,
福岡県,嘉麻市議会,https://www.voicetechno.net/MinutesSystem/Kama/,other,
福岡県,糸島市議会,http://www.db-search.com/itoshima-c/index.php/,dbsr,
福岡県,那珂川市議会,https://ssp.kaigiroku.net/tenant/nakagawa/MinuteSearch.html,kaigiroku_ssp,nakagawa
福岡県,那珂川市議会,https://ssp.kaigiroku.net/tenant/nakagawa/SpMinuteSearch.html,kaigiroku_ssp,nakagawa
福岡県,志免町議会,https://ssp.kaigiroku.net/tenant/shime/SpMinuteSearch.html,kaigiroku_ssp,shime
福岡県,岡垣町議会,https://ssp.kaigiroku.net/tenant/okagaki/MinuteSearch.html,kaigiroku_ssp,okagaki
福岡県,遠賀町議会,http://iasb-sv.town.onga.lg.jp/voices/g08v_search.asp,other,
福岡県,遠賀町議会,http://iasb-sv.town.onga.lg.jp/voices2/,other,
福岡県,川崎町議会,http://www.db-search.com/kawasaki-t/index.php/,dbsr,
福岡県,苅田町議会,https://ssp.kaigiroku.net/tenant/kanda/MinuteSearch.html,kaigiroku_ssp,kanda
福岡県,苅田町議会,https://ssp.kaigiroku.net/tenant/kanda/SpMinuteSearch.html,kaigiroku_ssp,kanda
福岡県,みやこ町議会,https://ssp.kaigiroku.net/tenant/miyakomachi/MinuteSearch.html,kaigiroku_ssp,miyakomachi
佐賀県,佐賀県議会,http://www.db-search.com/saga/index.php/,dbsr,
佐賀県,佐賀市議会,http://sagashi-gikai.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
佐賀県,佐賀市議会,http://sagashi-gikai.gijiroku.com/voices2/,gijiroku_com,
佐賀県,唐津市議会,https://ssp.kaigiroku.net/tenant/karatsu/SpMinuteSearch.html,kaigiroku_ssp,karatsu
佐賀県,鳥栖市議会,https://ssp.kaigiroku.net/tenant/tosu/SpMinuteSearch.html,kaigiroku_ssp,tosu
佐賀県,多久市議会,https://ssp.kaigiroku.net/tenant/taku/SpMinuteSearch.html,kaigiroku_ssp,taku
佐賀県,伊万里市議会,https://ssp.kaigiroku.net/tenant/imari/MinuteSearch.html,kaigiroku_ssp,imari
佐賀県,武雄市議会,http://www.city.takeo.lg.jp/shisei/shigikai/kensaku/,other,
佐賀県,鹿島市議会,https://www.city.saga-kashima.lg.jp/main/107.html,other,
佐賀県,小城市議会,http://www.db-search.com/ogi-c/index.php/,dbsr,
佐賀県,神埼市議会,http://www.city.kanzaki.saga.dbsr.jp/index.php/,dbsr,
佐賀県,吉野ヶ里町議会,https://www.town.yoshinogari.saga.dbsr.jp/index.php/,dbsr,
佐賀県,みやき町議会,http://www.town.miyaki.saga.dbsr.jp/index.php/,dbsr,
長崎県,長崎県議会,https://ssp.kaigiroku.net/tenant/prefnagasaki/MinuteSearch.html,kaigiroku_ssp,prefnagasaki
長崎県,長崎県議会,https://ssp.kaigiroku.net/tenant/prefnagasaki/SpMinuteSearch.html,kaigiroku_ssp,prefnagasaki
長崎県,長崎市議会,http://www.city.nagasaki.nagasaki.dbsr.jp/index.php/,dbsr,
長崎県,佐世保市議会,https://ssp.kaigiroku.net/tenant/sasebo/SpMinuteSearch.html,kaigiroku_ssp,sasebo
長崎県,島原市議会,http://www.city.shimabara.nagasaki.dbsr.jp/index.php/,dbsr,
長崎県,諫早市議会,http://www.city.isahaya.nagasaki.dbsr.jp/index.php/,dbsr,
長崎県,大村市議会,https://ssp.kaigiroku.net/tenant/omura/MinuteSearch.html,kaigiroku_ssp,omura
長崎県,大村市議会,https://ssp.kaigiroku.net/tenant/omura/SpMinuteSearch.html,kaigiroku_ssp,omura
長崎県,平戸市議会,https://ssp.kaigiroku.net/tenant/hirado/SpMinuteSearch.html,kaigiroku_ssp,hirado
長崎県,松浦市議会,http://www.city.matsuura.nagasaki.dbsr.jp/index.php/,dbsr,
長崎県,対馬市議会,https://ssp.kaigiroku.net/tenant/tsushima/MinuteSearch.html,kaigiroku_ssp,tsushima
長崎県,五島市議会,https://ssp.kaigiroku.net/tenant/goto/SpMinuteSearch.html,kaigiroku_ssp,goto
長崎県,西海市議会,https://ssp.kaigiroku.net/tenant/saikai/SpMinuteSearch.html,kaigiroku_ssp,saikai
長崎県,雲仙市議会,https://ssp.kaigiroku.net/tenant/unzen/MinuteSearch.html,kaigiroku_ssp,unzen
長崎県,南島原市議会,https://ssp.kaigiroku.net/tenant/minamishimabara/SpMinuteSearch.html,kaigiroku_ssp,minamishimabara
長崎県,時津町議会,http://www.kensakusystem.jp/togitsu-s/index.html,kensakusystem,
熊本県,熊本県議会,https://ssp.kaigiroku.net/tenant/prefkumamoto/MinuteSearch.html,kaigiroku_ssp,prefkumamoto
熊本県,熊本県議会,https://ssp.kaigiroku.net/tenant/prefkumamoto/SpMinuteSearch.html,kaigiroku_ssp,prefkumamoto
熊本県,熊本市議会,http://kumamoto.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
熊本県,熊本市議会,http://kumamoto.gijiroku.com/voices2/,gijiroku_com,
熊本県,八代市議会,http://www.yatsushiro.org/VOICES/index.html,other,
熊本県,荒尾市議会,http://www.db-search.com/arao-c/index.php/,dbsr,
熊本県,水俣市議会,http://www.kensakusystem.jp/minamata/index.html,kensakusystem,
熊本県,玉名市議会,http://tamana.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
熊本県,宇土市議会,https://ssp.kaigiroku.net/tenant/uto/MinuteSearch.html,kaigiroku_ssp,uto
熊本県,宇城市議会,https://ssp.kaigiroku.net/tenant/uki/MinuteSearch.html,kaigiroku_ssp,uki
熊本県,宇城市議会,https://ssp.kaigiroku.net/tenant/uki/SpMinuteSearch.html,kaigiroku_ssp,uki
熊本県,天草市議会,https://ssp.kaigiroku.net/tenant/amakusa/SpMinuteSearch.html,kaigiroku_ssp,amakusa
熊本県,合志市議会,https://ssp.kaigiroku.net/tenant/koshi/SpMinuteSearch.html,kaigiroku_ssp,koshi
熊本県,長洲町議会,http://www.db-search.com/nagasu-t/index.php/,dbsr,
大分県,大分県議会,https://ssp.kaigiroku.net/tenant/prefoita/MinuteSearch.html,kaigiroku_ssp,prefoita
大分県,大分県議会,https://ssp.kaigiroku.net/tenant/prefoita/SpMinuteSearch.html,kaigiroku_ssp,prefoita
大分県,大分市議会,https://www.kensakusystem.jp/oita/index.html,kensakusystem,
大分県,別府市議会,http://www.kensakusystem.jp/beppu/index.html,kensakusystem,
大分県,中津市議会,https://ssp.kaigiroku.net/tenant/nakatsu/MinuteSearch.html,kaigiroku_ssp,nakatsu
大分県,日田市議会,https://ssp.kaigiroku.net/tenant/hita/MinuteSearch.html,kaigiroku_ssp,hita
大分県,臼杵市議会,https://ssp.kaigiroku.net/tenant/usuki/SpMinuteSearch.html,kaigiroku_ssp,usuki
大分県,津久見市議会,http://www.kensakusystem.jp/tsukumi/index.html,kensakusystem,
大分県,竹田市議会,https://ssp.kaigiroku.net/tenant/taketa/SpMinuteSearch.html,kaigiroku_ssp,taketa
大分県,豊後高田市議会,https://ssp.kaigiroku.net/tenant/bungotakada/MinuteSearch.html,kaigiroku_ssp,bungotakada
大分県,豊後高田市議会,https://ssp.kaigiroku.net/tenant/bungotakada/SpMinuteSearch.html,kaigiroku_ssp,bungotakada
大分県,杵築市議会,https://ssp.kaigiroku.net/tenant/kitsuki/MinuteSearch.html,kaigiroku_ssp,kitsuki
大分県,宇佐市議会,http://www.db-search.com/usa-c/index.php/,dbsr,
大分県,豊後大野市議会,https://ssp.kaigiroku.net/tenant/bungoohno/SpMinuteSearch.html,kaigiroku_ssp,bungoohno
大分県,国東市議会,https://ssp.kaigiroku.net/tenant/kunisaki/MinuteSearch.html,kaigiroku_ssp,kunisaki
大分県,九重町議会,https://ssp.kaigiroku.net/tenant/kokonoe/MinuteSearch.html,kaigiroku_ssp,kokonoe
大分県,九重町議会,https://ssp.kaigiroku.net/tenant/kokonoe/SpMinuteSearch.html,kaigiroku_ssp,kokonoe
宮崎県,宮崎県議会,https://ssp.kaigiroku.net/tenant/miyazakipref/MinuteSearch.html,kaigiroku_ssp,miyazakipref
宮崎県,宮崎市議会,http://www.city.miyazaki.miyazaki.dbsr.jp/index.php/,dbsr,
宮崎県,都城市議会,http://www.kensakusystem.jp/miyakonojo/index.html,kensakusystem,
宮崎県,延岡市議会,http://www.kensakusystem.jp/nobeoka/index.html,kensakusystem,
宮崎県,日南市議会,http://www.db-search.com/nichinan-c/index.php/,dbsr,
宮崎県,小林市議会,https://ssp.kaigiroku.net/tenant/kobayashi/SpMinuteSearch.html,kaigiroku_ssp,kobayashi
宮崎県,日向市議会,https://ssp.kaigiroku.net/tenant/hyuga/SpMinuteSearch.html,kaigiroku_ssp,hyuga
宮崎県,串間市議会,http://www.kensakusystem.jp/kushima/index.html,kensakusystem,
宮崎県,西都市議会,https://ssp.kaigiroku.net/tenant/saito/SpMinuteSearch.html,kaigiroku_ssp,saito
宮崎県,えびの市議会,http://www.kensakusystem.jp/ebino/index.html,kensakusystem,
宮崎県,綾町議会,https://ssp.kaigiroku.net/tenant/aya/MinuteSearch.html,kaigiroku_ssp,aya
宮崎県,新富町議会,https://ssp.kaigiroku.net/tenant/shintomi/MinuteSearch.html,kaigiroku_ssp,shintomi
宮崎県,門川町議会,https://ssp.kaigiroku.net/tenant/kadogawa/MinuteSearch.html,kaigiroku_ssp,kadogawa
鹿児島県,鹿児島県議会,http://www.pref.kagoshima.dbsr.jp/index.php/,dbsr,
鹿児島県,鹿児島市議会,https://ssp.kaigiroku.net/tenant/kagoshima/MinuteSearch.html,kaigiroku_ssp,kagoshima
鹿児島県,鹿児島市議会,https://ssp.kaigiroku.net/tenant/kagoshima/SpMinuteSearch.html,kaigiroku_ssp,kagoshima
鹿児島県,鹿屋市議会,https://ssp.kaigiroku.net/tenant/kanoya/MinuteSearch.html,kaigiroku_ssp,kanoya
